@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.200,0.868,p
True,False,0.733,0.691,p
True,True,0.123,0.705,p
False,True,0.768,0.344,p
False,True,0.570,0.673,n
False,False,0.148,0.870,n
False,True,0.750,0.587,p
True,False,0.246,0.623,p
True,False,0.327,0.726,p
False,True,0.117,0.553,p
False,False,0.403,0.137,n
False,False,0.926,0.474,n
False,False,0.273,0.757,p
False,False,0.748,0.711,p
False,False,0.089,0.449,n
False,True,0.619,0.816,p
False,True,0.948,0.038,n
False,True,0.550,0.531,n
True,False,0.549,0.847,p
True,False,0.247,0.165,n
True,False,0.223,0.841,p
True,False,0.472,0.121,p
False,True,0.532,0.288,n
True,True,0.935,0.285,n
True,True,0.166,0.585,n
False,True,0.429,0.993,n
True,True,0.044,0.768,p
False,False,0.048,0.413,p
True,False,0.048,0.485,n
False,False,0.308,0.512,p
False,True,0.557,0.883,p
True,True,0.728,0.154,n
False,True,0.958,0.406,p
False,False,0.461,0.458,p
True,False,0.418,0.215,n
True,True,0.124,0.304,p
False,False,0.797,0.427,n
True,True,0.140,0.038,p
False,False,0.885,0.451,n
True,True,0.088,0.097,p
False,False,0.231,0.354,p
False,False,0.274,0.700,p
True,False,0.724,0.501,n
False,False,0.070,0.996,p
False,False,0.392,0.168,p
False,True,0.012,0.880,p
True,False,0.150,0.968,p
False,True,0.399,0.342,p
True,True,0.119,0.694,p
False,False,0.422,0.162,p
True,True,0.202,0.440,n
False,False,0.840,0.670,n
False,True,0.593,0.188,p
False,False,0.370,0.151,p
True,False,0.575,0.949,p
True,True,0.207,0.889,p
False,False,0.034,0.427,p
False,False,0.405,0.310,n
True,True,0.238,0.894,n
False,False,0.025,0.799,p
True,False,0.427,0.550,n
True,True,0.795,0.705,p
False,False,0.930,0.994,n
True,False,0.768,0.840,n
True,False,0.373,0.201,n
True,False,0.757,0.356,n
True,False,0.781,0.676,n
False,False,0.325,0.800,n
False,False,0.144,0.939,p
True,False,0.375,0.142,n
True,False,0.658,0.694,n
False,False,0.547,0.094,p
True,False,0.292,0.061,n
False,True,0.420,0.945,p
True,False,0.441,0.553,n
False,True,0.025,0.151,n
False,False,0.552,0.783,p
True,False,0.473,0.508,p
False,True,0.193,0.310,n
True,False,0.692,0.589,n
False,False,0.354,0.624,n
False,False,0.141,0.054,p
False,False,0.284,0.059,p
True,True,0.751,0.491,n
False,True,0.629,0.371,n
False,True,0.696,0.513,n
True,False,0.156,0.010,n
False,True,0.255,0.051,n
True,True,0.768,0.205,n
True,False,0.293,0.336,n
True,False,0.618,0.884,p
False,False,0.113,0.779,n
False,False,0.747,0.464,p
False,False,0.199,0.520,p
False,True,0.690,0.671,p
False,False,0.299,0.164,n
False,False,0.720,0.896,p
True,False,0.319,0.825,p
False,False,0.603,0.154,n
False,True,0.116,0.231,n
True,True,0.331,0.475,n
False,False,0.471,0.860,p
True,True,0.536,0.231,p
False,True,0.520,0.146,p
True,False,0.106,0.220,p
False,False,0.390,0.927,n
True,True,0.592,0.588,n
False,True,0.614,0.536,p
False,True,0.287,0.630,p
True,False,0.380,0.355,n
True,False,0.365,0.304,p
False,True,0.508,0.687,p
False,True,0.768,0.999,p
False,False,0.927,0.193,p
False,True,0.515,0.972,p
True,True,0.657,0.133,p
True,True,0.141,0.406,n
False,False,0.994,0.718,n
True,True,0.049,0.392,p
False,True,0.672,0.174,n
True,False,0.744,0.721,n
True,True,0.629,0.953,n
False,True,0.984,0.188,p
True,False,0.460,0.743,n
False,False,0.997,0.077,n
False,False,0.704,0.924,p
True,False,0.936,0.374,n
True,True,0.137,0.361,n
True,False,0.290,0.444,p
False,True,0.398,0.885,p
False,False,0.170,0.908,p
False,True,0.967,0.204,p
False,False,0.714,0.837,n
True,False,0.939,0.422,n
False,True,0.941,0.341,n
False,False,0.901,0.435,p
True,False,0.025,0.234,n
False,True,0.018,0.273,n
True,False,0.780,0.809,p
False,False,0.040,0.753,n
False,True,0.162,0.642,p
False,True,0.331,0.554,n
False,True,0.495,0.873,n
False,True,0.199,0.579,p
False,False,0.208,0.785,p
True,True,0.475,0.765,n
False,False,0.977,0.117,p
False,False,0.888,0.367,p
False,True,0.224,0.676,p
False,True,0.596,0.180,n
True,False,0.936,0.490,p
False,False,0.167,0.320,n
False,False,0.239,0.633,n
True,False,0.829,0.521,n
False,False,0.985,0.006,p
False,False,0.563,0.127,p
True,True,0.385,0.778,n
False,True,0.509,0.376,n
False,True,0.167,0.195,n
False,False,0.281,0.019,n
False,True,0.515,0.464,p
False,True,0.609,0.338,p
False,False,0.524,0.476,n
False,True,0.368,0.164,p
False,True,0.439,0.679,p
True,False,0.042,0.930,n
False,False,0.371,0.573,n
False,False,0.714,0.629,p
False,False,0.344,0.597,p
False,True,0.194,0.230,n
True,True,0.329,0.636,p
False,True,0.089,0.014,p
True,False,0.146,0.235,p
False,True,0.938,0.259,n
True,False,0.332,0.838,n
True,False,0.379,0.622,p
False,True,0.762,0.531,p
True,True,0.843,0.824,n
True,False,0.312,0.442,n
False,False,0.260,0.071,n
False,False,0.001,0.907,p
True,True,0.802,0.736,n
True,False,0.661,0.156,n
True,False,0.773,0.826,p
True,True,0.674,0.048,p
False,True,0.330,0.849,p
False,False,0.815,0.018,n
False,True,0.928,0.335,p
False,True,0.221,0.903,p
False,False,0.885,0.914,p
True,True,0.733,0.845,n
True,False,0.645,0.842,p
False,False,0.422,0.566,n
False,True,0.354,0.781,p
False,False,0.150,0.088,n
True,False,0.967,0.562,p
False,True,0.074,0.203,n
True,True,0.926,0.832,p
False,True,0.710,0.673,p
False,False,0.713,0.916,p
True,False,0.154,0.635,p
False,True,0.452,0.544,p
False,False,0.225,0.692,n
True,True,0.942,0.844,n
True,True,0.724,0.213,p
True,True,0.665,0.250,n
False,True,0.438,0.337,p
False,False,0.159,0.432,n
False,False,0.441,0.966,n
True,True,0.978,0.970,n
True,False,0.481,0.061,p
True,False,0.144,0.130,p
True,True,0.956,0.462,p
False,True,0.858,0.069,n
True,False,0.238,0.355,n
True,True,0.957,0.295,n
True,True,0.382,0.828,n
True,True,0.616,0.961,n
True,True,0.486,0.186,n
True,False,0.961,0.282,p
False,True,0.598,0.991,n
False,True,1.000,0.835,n
True,True,0.438,0.457,n
True,True,0.216,0.453,p
True,True,0.740,0.799,p
False,True,0.463,0.539,n
True,False,0.787,0.013,n
False,False,0.129,0.308,p
False,True,0.635,0.981,p
True,False,0.758,0.137,p
True,True,0.623,0.465,p
False,True,0.936,0.088,n
False,False,0.465,0.269,n
True,True,0.010,0.202,n
False,False,0.851,0.883,p
False,False,0.620,0.760,n
False,False,0.423,0.279,p
False,True,0.040,0.870,p
True,False,0.644,0.711,p
False,False,0.086,0.451,p
False,False,0.086,0.163,p
True,True,0.501,0.258,p
True,True,0.741,0.093,n
False,True,0.680,0.755,p
False,False,0.353,0.327,p
True,True,0.465,0.321,p
True,False,0.028,0.487,n
False,True,0.007,0.913,p
True,True,0.562,0.066,p
True,True,0.854,0.043,n
False,True,0.044,0.598,p
True,False,0.777,0.932,p
False,True,0.887,0.827,p
False,True,0.148,0.941,n
False,True,0.330,0.559,p
False,False,0.703,0.794,n
True,False,0.927,0.332,n
False,False,0.848,0.541,n
True,False,0.239,0.340,n
True,False,0.426,0.570,n
True,False,0.707,0.663,p
False,True,0.713,0.876,n
False,True,0.492,0.389,p
False,False,0.621,0.710,p
False,False,0.232,0.742,n
False,False,0.266,0.596,p
False,True,0.983,0.560,p
True,False,0.419,0.297,n
True,False,0.064,0.010,p
True,False,0.969,0.737,p
False,False,0.972,0.885,p
True,True,0.391,0.709,n
False,False,0.516,0.357,p
False,False,0.003,0.592,n
True,False,0.595,0.971,p
False,True,0.477,0.332,p
True,True,0.843,0.302,n
False,True,0.251,0.664,n
False,True,0.435,0.863,p
True,True,0.631,0.650,p
False,False,0.947,0.819,p
True,False,0.634,0.537,p
True,True,0.769,0.113,p
False,False,0.136,0.348,p
False,False,0.285,0.617,n
True,True,0.205,0.172,p
False,True,0.809,0.923,n
True,False,0.777,0.194,n
True,True,0.088,0.129,p
True,True,0.658,0.873,p
True,False,0.428,0.786,p
False,True,0.357,0.264,n
True,False,0.381,0.827,p
False,True,0.137,0.262,n
True,False,0.669,0.792,p
False,False,0.053,0.184,p
False,True,0.767,0.911,n
False,False,0.899,0.189,p
False,False,0.334,0.977,p
True,True,0.968,0.149,n
False,True,0.233,0.896,p
False,True,0.490,0.225,p
False,True,0.924,0.213,p
True,False,0.807,0.459,n
True,False,0.866,0.124,n
False,True,0.092,0.215,p
True,False,0.479,0.176,n
True,True,0.333,0.544,p
False,True,0.658,0.830,p
True,False,0.126,0.429,p
True,False,0.095,0.670,p
False,False,0.552,0.600,n
True,True,0.118,0.825,p
True,True,0.651,0.389,n
False,True,0.022,0.438,p
False,True,0.548,0.728,n
True,False,0.008,0.195,n
False,False,0.000,0.016,p
True,False,0.642,0.616,p
True,False,0.772,0.876,n
True,False,0.992,0.710,p
False,True,0.433,0.190,p
True,False,0.808,0.375,p
True,True,0.571,0.064,p
True,False,0.510,0.810,p
True,False,0.917,0.578,n
True,False,0.827,0.289,n
True,False,0.298,0.604,p
False,True,0.107,0.920,p
True,False,0.330,0.197,n
False,True,0.429,0.985,p
True,True,0.648,0.057,n
False,True,0.038,0.467,n
False,False,0.252,0.735,n
False,True,0.372,0.132,n
False,True,0.665,0.157,p
False,False,0.456,0.207,n
False,False,0.042,0.777,p
False,True,0.561,0.247,p
False,True,0.752,0.966,n
False,True,0.289,0.882,p
True,True,0.051,0.741,n
True,False,0.717,0.785,p
False,True,0.449,0.941,p
False,False,0.344,0.401,n
True,True,0.496,0.821,n
True,True,0.926,0.469,p
True,False,0.231,0.242,n
True,False,0.196,0.724,p
True,False,0.179,0.229,p
True,False,0.475,0.610,n
False,False,0.082,0.300,p
False,False,0.491,0.081,p
True,False,0.651,0.120,n
False,False,0.342,0.730,p
True,False,0.761,0.061,n
True,False,0.850,0.457,n
False,False,0.536,0.405,n
False,False,0.918,0.085,p
False,True,0.525,0.511,p
True,True,0.645,0.982,n
False,True,0.634,0.028,p
False,True,0.460,0.703,n
True,False,0.815,0.726,n
True,True,0.478,0.390,n
True,True,0.328,0.117,n
True,False,0.619,0.219,p
False,False,0.589,0.778,p
True,True,0.773,0.209,p
False,True,0.842,0.573,n
False,False,0.610,0.194,p
True,True,0.031,0.989,p
True,False,0.101,0.738,n
True,False,0.912,0.941,p
True,True,0.716,0.121,n
False,False,0.565,0.353,p
True,True,0.429,0.700,p
True,True,0.081,0.810,n
True,False,0.395,0.936,n
False,True,0.593,0.617,p
True,False,0.130,0.287,p
True,False,0.706,0.931,n
True,True,0.198,0.320,n
False,False,0.470,0.867,p
True,False,0.588,0.634,n
False,False,0.727,0.227,n
False,False,0.022,0.737,p
False,True,0.068,0.475,p
True,False,0.398,0.751,n
False,False,0.754,0.233,n
True,False,0.529,0.639,p
False,False,0.204,0.075,p
False,False,0.446,0.958,n
True,True,0.709,0.222,p
True,False,0.581,0.747,p
False,False,0.790,0.829,n
False,False,0.709,0.439,n
False,False,0.783,0.103,p
False,True,0.129,0.302,n
True,False,0.934,0.626,n
True,True,0.952,0.387,n
False,False,0.511,0.490,p
True,True,0.179,0.608,p
True,False,0.613,0.267,n
True,True,0.045,0.763,n
True,True,0.108,0.268,n
True,True,0.193,0.088,n
True,True,0.104,0.300,n
False,False,0.700,0.386,p
True,True,0.367,0.246,n
False,True,0.515,0.541,n
False,True,0.056,0.044,p
True,False,0.515,0.209,p
False,True,0.046,0.683,n
False,False,0.784,0.129,p
False,False,0.727,0.943,n
False,True,0.672,0.794,n
True,True,0.069,0.335,p
False,False,0.235,0.227,n
False,False,0.171,0.119,n
True,False,0.272,0.136,p
True,False,0.990,0.695,p
False,False,0.143,0.309,p
False,False,0.934,0.924,n
True,True,0.433,0.513,n
True,False,0.041,0.972,p
False,True,0.984,0.841,n
True,True,0.597,0.493,n
False,False,0.013,0.817,n
True,False,0.849,0.358,n
False,True,0.620,0.371,p
True,True,0.850,0.480,n
True,True,0.009,0.169,n
False,True,0.241,0.359,p
True,True,0.082,0.694,p
True,True,0.527,0.729,p
False,True,0.282,0.263,p
False,False,0.761,0.822,p
True,False,0.292,0.541,n
True,False,0.582,0.389,n
True,True,0.444,0.811,n
True,True,0.057,0.254,p
True,False,0.493,0.522,n
True,False,0.281,0.898,p
True,False,0.862,0.008,n
False,False,0.853,0.844,n
False,True,0.979,0.309,p
True,False,0.833,0.852,p
True,False,0.527,0.451,p
False,True,0.335,0.056,n
True,False,0.189,0.032,n
True,False,0.329,0.297,p
False,False,0.612,0.470,n
True,True,0.931,0.599,n
False,False,0.861,0.370,n
True,True,0.894,0.673,n
False,False,0.002,0.996,p
False,False,0.934,0.355,n
True,True,0.383,0.329,n
False,False,0.100,0.831,n
True,False,0.322,0.513,p
False,True,0.658,0.375,p
False,False,0.033,0.785,p
False,True,0.581,0.423,p
False,False,0.897,0.655,n
False,True,0.848,0.276,p
False,True,0.059,0.296,p
False,False,0.783,0.199,p
False,True,0.172,0.117,n
False,False,0.614,0.532,n
True,False,0.244,0.248,n
False,False,0.119,0.212,p
False,True,0.112,0.915,p
False,True,0.653,0.509,n
True,False,0.832,0.989,p
True,False,0.706,0.031,n
False,True,0.699,0.163,p
True,False,0.262,0.362,p
True,False,0.426,0.548,p
False,False,0.973,0.063,n
False,True,0.940,0.527,p
True,False,0.971,0.362,n
False,False,0.260,0.560,p
True,True,0.420,0.740,n
True,False,0.742,0.452,p
True,False,0.431,0.821,n
False,True,0.008,0.089,p
False,True,0.177,0.059,n
True,True,0.513,0.972,p
True,False,0.218,0.825,p
False,False,0.390,0.574,p
True,True,0.610,0.716,p
False,False,0.578,0.977,p
False,False,0.422,0.234,p
False,True,0.519,0.948,n
True,False,0.982,0.092,n
False,True,0.462,0.854,p
True,False,0.725,0.522,p
False,False,0.937,0.093,p
True,False,0.895,0.974,p
True,True,0.085,0.468,n
True,False,0.412,0.267,p
True,True,0.211,0.680,n
False,True,0.510,0.303,p
False,False,0.083,0.783,p
False,False,0.837,0.846,n
False,True,0.571,0.989,n
False,True,0.845,0.353,n
False,False,0.805,0.607,n
True,True,0.734,0.531,p
False,False,0.604,0.140,p
True,True,0.737,0.621,p
False,False,0.125,0.299,p
False,True,0.434,0.743,n
True,False,0.789,0.418,n
False,True,0.497,0.586,p
False,False,0.338,0.601,n
False,False,0.860,0.945,p
False,False,0.935,0.964,p
False,True,0.577,0.062,p
False,False,0.053,0.044,p
False,True,0.263,0.363,n
True,False,0.698,0.560,n
False,True,0.870,0.038,p
False,True,0.641,0.713,p
False,True,0.915,0.246,p
True,False,0.613,0.610,p
False,False,0.988,0.929,p
False,False,0.734,0.574,p
True,True,0.703,0.377,n
False,False,0.574,0.791,p
True,False,0.769,0.329,p
False,True,0.215,0.271,n
True,False,0.397,0.381,p
False,False,0.765,0.137,n
False,False,0.228,0.400,p
False,True,0.294,0.720,p
False,True,0.572,0.476,n
False,True,0.166,0.252,n
False,False,0.859,0.375,p
False,False,0.026,0.951,p
False,True,0.316,0.689,n
True,False,0.914,0.735,p
True,True,0.928,0.813,n
False,False,0.748,0.320,n
True,True,0.411,0.683,p
False,False,0.637,0.074,n
False,True,0.054,0.936,p
False,True,0.663,0.108,p
False,False,0.487,0.709,p
False,False,0.803,0.743,n
True,True,0.435,0.078,p
True,True,0.617,0.160,p
True,True,0.359,0.652,p
False,True,0.744,0.587,n
True,True,0.480,0.785,p
False,True,0.741,0.887,n
False,False,0.367,0.346,p
False,False,0.140,0.456,p
False,True,0.178,0.120,n
True,False,0.741,0.578,p
True,True,0.347,0.607,p
True,False,0.833,0.863,p
False,True,0.928,0.421,n
True,False,0.837,0.454,n
False,True,0.305,0.269,n
True,False,0.169,0.329,n
False,False,0.603,0.582,p
True,False,0.985,0.724,p
False,False,0.852,0.282,p
True,True,0.766,0.258,n
True,False,0.680,0.917,n
False,True,0.147,0.991,p
False,True,0.875,0.440,n
True,True,0.062,0.655,p
False,False,0.100,0.776,n
True,True,0.164,0.829,n
False,True,0.501,0.320,n
True,True,0.628,0.549,n
False,False,0.375,0.422,p
False,True,0.367,0.954,n
False,False,0.928,0.410,n
True,True,0.300,0.916,n
False,False,0.317,0.171,p
True,False,0.361,0.365,p
False,False,0.691,0.990,p
False,False,0.334,0.025,n
True,True,0.933,0.197,n
True,True,0.717,0.439,n
False,True,0.780,0.098,n
False,False,0.649,0.512,p
False,True,0.122,0.529,p
True,True,0.210,0.187,n
True,True,0.100,0.775,n
False,False,0.164,0.591,p
False,False,0.103,0.691,n
False,False,0.761,0.611,p
False,True,0.362,0.961,p
False,False,0.336,0.313,p
True,False,0.606,0.478,n
False,True,0.522,0.668,p
True,False,0.869,0.038,n
False,True,0.396,0.418,p
False,True,0.726,0.202,n
False,True,0.163,0.231,n
False,False,0.562,0.607,n
False,True,0.986,0.799,p
True,True,0.259,0.129,n
True,True,0.415,0.620,p
True,False,0.410,0.607,p
True,False,0.378,0.975,n
True,True,0.004,0.603,n
True,True,0.029,0.465,n
False,False,0.773,0.708,p
False,False,0.009,0.135,n
False,False,0.691,0.225,p
False,True,0.041,0.412,n
False,True,0.213,0.076,p
True,False,0.970,0.644,p
False,True,0.480,0.896,n
True,True,0.230,0.378,n
False,True,0.362,0.610,p
False,True,0.392,0.734,n
True,True,0.432,0.492,p
True,False,0.064,0.789,n
False,False,0.515,0.676,p
True,True,0.795,0.778,n
False,False,0.993,0.839,p
False,True,0.221,0.026,p
True,True,0.088,0.947,n
False,True,0.283,0.503,n
True,False,0.490,0.249,p
False,True,0.680,0.283,n
False,True,0.740,0.444,n
False,False,0.167,0.546,n
True,False,0.715,0.075,n
False,True,0.532,0.084,p
True,False,0.011,0.346,p
False,False,0.640,0.024,n
False,False,0.023,0.601,p
False,False,0.702,0.258,p
True,False,0.273,0.418,n
False,True,0.344,0.191,p
False,False,0.466,0.285,p
True,False,0.245,0.684,n
True,False,0.501,0.765,n
False,True,0.532,0.048,n
False,True,0.057,0.876,n
False,False,0.080,0.922,p
True,True,0.954,0.032,n
False,False,0.127,0.347,p
True,True,0.616,0.289,n
False,True,0.596,0.462,p
True,True,0.373,0.414,n
True,False,0.772,0.654,n
False,False,0.089,0.169,p
False,True,0.372,0.143,p
False,True,0.031,0.978,n
False,False,0.240,0.494,p
False,False,0.809,0.576,p
True,False,0.053,0.804,n
False,False,0.006,0.804,n
True,False,0.276,0.690,n
True,False,0.054,0.943,p
False,True,0.036,0.031,p
True,True,0.845,0.448,n
False,True,0.337,0.248,p
False,False,0.082,0.066,n
False,False,0.968,0.189,n
False,True,0.935,0.544,p
True,False,0.050,0.828,p
False,False,0.659,0.038,p
True,False,0.890,0.243,n
True,True,0.560,0.735,p
True,False,0.358,0.068,p
False,True,0.122,0.898,n
False,True,0.400,0.283,n
True,True,0.381,0.054,n
False,False,0.219,0.846,n
True,False,0.352,0.323,n
True,True,0.203,0.750,n
True,True,0.396,0.522,n
False,True,0.194,0.106,n
True,False,0.842,0.493,p
False,False,0.956,0.843,p
False,True,0.454,0.081,n
False,False,0.247,0.316,p
False,False,0.308,0.519,p
False,False,0.206,0.244,n
True,False,0.780,0.286,n
True,False,0.443,0.682,n
False,True,0.127,0.239,n
False,True,0.231,0.204,n
True,False,0.683,0.141,p
True,False,0.929,0.573,n
False,True,0.358,0.719,p
False,True,0.522,0.021,p
True,False,0.512,0.766,n
False,False,0.636,0.572,n
True,False,0.144,0.649,n
False,False,0.572,0.823,p
True,True,0.818,0.921,n
False,False,0.364,0.518,p
True,False,0.212,0.301,p
True,False,0.837,0.213,n
False,True,0.958,0.121,n
True,True,0.920,0.013,p
False,True,0.060,0.228,p
False,False,0.895,0.611,n
True,False,0.877,0.778,p
False,False,0.352,0.527,n
True,True,0.383,0.357,p
True,False,0.477,0.877,p
True,True,0.889,0.629,n
False,False,0.631,0.315,p
True,False,0.787,0.677,n
True,True,0.582,0.074,n
False,False,0.553,0.925,p
False,False,0.869,0.839,n
False,False,0.868,0.779,p
True,True,0.325,0.441,n
False,True,0.156,0.722,n
True,False,0.986,0.810,p
False,True,0.554,0.741,p
True,True,0.194,0.386,n
True,False,0.506,0.441,p
True,False,0.617,0.355,n
False,True,0.307,0.987,n
True,True,0.609,0.137,p
False,True,0.987,0.653,n
True,False,0.668,0.027,n
False,True,0.814,0.992,p
True,True,0.120,0.673,n
False,False,0.826,0.123,n
False,True,0.892,0.285,n
False,False,0.568,0.397,n
False,True,0.285,0.050,n
True,False,0.049,0.462,n
True,False,0.085,0.359,p
False,True,0.770,0.562,n
True,True,0.947,0.154,n
True,False,0.743,0.135,n
False,False,0.723,0.089,p
False,False,0.399,0.923,n
True,True,0.569,0.299,n
False,True,0.842,0.307,n
False,False,0.334,0.708,n
False,False,0.893,0.938,p
False,True,0.739,0.792,p
False,False,0.449,0.742,p
False,True,0.208,0.427,p
False,False,0.131,0.954,n
True,True,0.080,0.191,p
False,True,0.111,0.365,n
True,True,0.470,0.169,p
False,True,0.839,0.812,p
False,True,0.370,0.283,p
False,False,0.941,0.478,p
False,True,0.692,0.497,n
True,True,0.604,0.815,n
True,False,0.041,0.291,n
False,False,0.847,0.229,n
False,True,0.560,0.346,p
False,False,0.068,0.967,p
True,False,0.541,0.358,p
True,True,0.828,0.788,p
False,False,0.197,0.518,p
False,True,0.517,0.071,p
False,True,0.891,0.453,n
False,False,0.550,0.781,p
False,True,0.717,0.560,p
False,True,0.088,0.011,n
False,True,0.268,0.198,n
True,True,0.698,0.991,p
False,False,0.681,0.747,n
False,False,0.557,0.119,p
False,False,0.587,0.416,n
True,False,0.576,0.145,p
False,True,0.079,0.791,n
True,False,0.839,0.718,p
True,False,0.758,0.182,n
False,False,0.181,0.668,p
True,True,0.788,0.307,p
False,False,0.251,0.676,p
True,False,0.636,0.969,p
False,False,0.173,0.424,p
True,False,0.154,0.784,n
False,False,0.604,0.696,n
True,True,0.322,0.641,p
False,False,0.234,0.963,p
True,True,0.394,0.221,n
True,True,0.223,0.500,p
True,False,0.729,0.010,n
False,True,0.182,0.601,p
False,True,0.472,0.616,n
True,False,0.956,0.381,p
False,True,0.513,0.790,n
True,False,0.862,0.908,n
False,True,0.862,0.933,p
False,False,0.607,0.074,p
True,False,0.529,0.127,p
False,True,0.616,0.637,p
True,True,0.076,0.371,n
True,True,0.217,0.289,p
False,False,0.820,0.756,n
False,False,0.472,0.846,n
False,False,0.049,0.378,n
False,True,0.080,0.775,n
True,False,0.845,0.705,n
True,False,0.196,0.447,n
True,False,0.819,0.970,p
False,True,0.290,0.392,p
False,False,0.332,0.242,n
True,False,0.426,0.376,n
True,True,0.237,0.442,n
True,False,0.856,0.411,n
False,False,0.285,0.299,p
True,False,0.630,0.201,n
True,True,0.181,0.419,p
True,True,0.086,0.354,n
True,True,0.731,0.441,n
True,True,0.486,0.397,n
False,False,0.886,0.616,n
False,False,0.275,0.622,p
True,False,0.413,0.707,p
True,False,0.489,0.669,p
False,True,0.642,0.656,n
False,True,0.972,0.227,n
True,False,0.572,0.619,p
True,True,0.224,0.210,n
False,True,0.200,0.219,n
True,False,0.973,0.812,p
False,False,0.434,0.098,p
True,True,0.301,0.989,n
False,True,0.881,0.344,p
False,False,0.856,0.943,p
True,False,0.762,0.323,p
False,True,0.317,0.082,n
False,True,0.736,0.617,p
True,True,0.141,0.346,n
False,False,0.439,0.828,p
False,False,0.044,0.904,p
True,False,0.426,0.339,p
False,False,0.847,0.364,n
True,True,0.071,0.163,n
False,False,0.769,0.310,n
True,True,0.405,0.562,p
True,False,0.778,0.328,n
True,False,0.672,0.176,p
True,False,0.848,0.111,n
True,False,0.343,0.450,p
True,True,0.710,0.072,n
False,True,0.103,0.581,p
False,True,0.096,0.864,p
False,True,0.675,0.682,n
True,True,0.474,0.569,n
False,True,0.673,0.994,p
False,True,0.820,0.673,n
False,False,0.954,0.438,p
False,True,0.946,0.784,p
False,True,0.596,0.511,p
True,False,0.004,0.758,p
True,False,0.815,0.835,n
False,False,0.946,0.157,p
True,True,0.105,0.433,n
True,False,0.003,0.858,p
False,False,0.445,0.050,n
False,True,0.009,0.942,p
True,False,0.322,0.962,p
True,True,0.689,0.178,n
False,False,0.725,0.123,n
True,True,0.226,0.046,p
False,False,0.434,0.683,n
True,True,0.502,0.679,p
False,True,0.660,0.139,n
False,True,0.610,0.086,p
True,True,0.900,0.774,p
True,False,0.930,0.814,p
False,False,0.855,0.628,p
False,False,0.651,0.459,p
True,False,0.149,0.993,n
True,True,0.438,0.129,p
False,False,0.662,0.562,n
False,False,0.410,0.693,n
False,True,0.363,0.994,n
True,True,0.624,0.317,n
False,True,0.566,0.668,n
True,False,0.017,0.371,n
True,False,0.262,0.560,n
True,True,0.828,0.370,n
True,True,0.383,0.772,n
True,False,0.945,0.157,p
True,True,0.501,0.735,n
False,True,0.018,0.135,n
False,False,0.903,0.169,p
False,False,0.404,0.468,n
False,False,0.437,0.338,n
False,False,0.598,0.312,n
True,True,0.708,0.223,n
True,True,0.370,0.667,n
True,True,0.571,0.906,p
False,True,0.632,0.818,n
False,False,0.368,0.193,n
False,False,0.775,0.740,p
False,True,0.595,0.139,n
True,True,0.162,0.860,p
False,False,0.027,0.103,p
True,True,0.762,0.575,n
False,False,0.613,0.992,p
False,True,0.936,0.514,p
True,True,0.200,0.021,n
False,True,0.950,0.068,n
False,False,0.418,0.882,p
False,False,0.929,0.124,p
False,True,0.751,0.746,p
False,True,0.618,0.596,n
True,True,0.488,0.199,n
True,False,0.969,0.061,n
False,False,0.383,0.055,p
True,True,0.225,0.419,n
False,True,0.230,0.160,n
True,True,0.039,0.828,p
True,True,0.140,0.037,p
False,False,0.612,0.135,n
True,True,0.925,0.589,p
False,False,0.902,0.909,p
False,False,0.900,0.565,n
True,False,0.873,0.197,n
True,False,0.343,0.097,n
True,True,0.967,0.188,n
False,True,0.062,0.420,n
True,False,0.465,0.574,n
False,True,0.598,0.014,n
True,True,0.929,0.808,n
True,True,0.854,0.031,n
False,False,0.845,0.677,n
True,True,0.039,0.170,n
False,False,0.483,0.262,p
False,True,0.646,0.293,n
False,False,0.846,0.232,p
False,False,0.728,0.743,n
False,True,0.305,0.518,n
True,True,0.858,0.240,n
True,False,0.307,0.142,p
False,False,0.223,0.396,n
True,False,0.432,0.013,p
False,True,0.970,0.466,n
True,True,0.135,0.090,n
False,False,0.036,0.194,p
True,False,0.256,0.265,n
True,False,0.061,0.039,n
True,True,0.515,0.255,p
False,False,0.407,0.685,p
True,False,0.992,0.374,p
False,False,0.582,0.068,n
True,False,0.089,0.981,p
True,False,0.580,0.311,p
False,False,0.235,0.245,p
True,True,0.233,0.334,p
False,True,0.698,0.088,n
True,True,0.364,0.409,p
True,False,0.815,0.066,n
False,True,0.932,0.132,p
True,False,0.653,0.969,p
True,False,0.425,0.171,p
False,True,0.146,0.817,n
False,False,0.819,0.243,n
False,False,0.818,0.406,p
False,True,0.298,0.837,n
False,True,0.895,0.918,n
False,True,0.781,0.963,p
False,True,0.123,0.262,n
True,True,0.384,0.477,n
False,True,0.385,0.442,p
True,True,0.622,0.555,n
True,True,0.803,0.025,n
True,True,0.077,0.317,n
True,False,0.931,0.661,n
True,False,0.360,0.759,n
False,True,0.654,0.711,p
False,False,0.863,0.640,p
False,False,0.082,0.854,n
False,False,0.122,0.733,p
True,False,0.475,0.143,n
False,False,0.842,0.875,p
False,False,0.393,0.030,n
False,False,0.997,0.912,p
False,False,0.013,0.041,n
True,False,0.050,0.240,n
False,False,0.784,0.619,n
True,True,0.081,0.994,n
False,True,0.058,0.267,n
True,False,0.688,0.980,p
True,False,0.765,0.616,n
False,True,0.042,0.025,n
